date,league,home-team,home-score,away-team,away-score
20201020,Copa Libertadores,Olimpia,0,Delfin,1
20201020,Brazil Serie B,CSAAL,1,Botafogo,0
20201020,Brazil Serie B,Oeste,0,Nautico,1
20201020,Brazil Serie B,JuventudeRS,3,Avai,0
20201020,Venezuela Primera,RealEsppor,1,Trujillanos,2
20201020,Portugal LigaPro,Estoril,3,Feirense,3
20201020,Brazil Serie B,AmericaMineiro,3,BrasilDePelotas,1
20201020,Holland Eerste Divisie,TOPOss,2,FCDenBosch,0
20201020,England Championship,Reading,1,Wycombe,0
20201020,Italy Serie B,Ascoli,2,Reggiana,1
20201020,Italy Serie B,Chievo,1,Brescia,0
20201020,Italy Serie B,Cittadella,2,Pordenone,0
20201020,Italy Serie B,Empoli,2,Spal,1
20201020,Italy Serie B,Frosinone,0,VirtusEntella,0
20201020,Italy Serie B,Vicenza,1,Salernitana,1
20201020,Italy Serie B,Pisa,1,Monza,1
20201020,Italy Serie B,ReggioCalabria,0,Cosenza,0
20201020,Italy Serie B,Venezia,4,Pescara,0
20201020,Chile Primera,OHiggins,2,CuricoUnido,2
20201020,Champions League,RBLeipzig,2,IstanbulBuyuksehirBSK,0
20201020,Champions League,Barcelona,5,Ferencvarosi,1
20201020,Champions League,Lazio,3,BorussiaDortmund,1
20201020,Champions League,Rennes,1,Krasnodar,1
20201020,Champions League,PSG,1,ManUtd,2
20201020,Champions League,Chelsea,0,Sevilla,0
20201020,Ireland Division 1,GalwayUtd,1,DroghedaUtd,3
20201020,Wales Premier League,FlintTown,1,BalaTown,2
20201020,England Conference,Wealdstone,3,Chesterfield,2
20201020,England League 2,Bradford,1,Walsall,1
20201020,England League 1,BurtonAlbion,0,Rochdale,1
20201020,England League 1,Northampton,2,Swindon,1
20201020,England League 2,Grimsby,1,HarrogateTown,2
20201020,England League 2,SalfordCity,3,Southend,0
20201020,England Championship,Huddersfield,1,Derby,0
20201020,England Championship,BristolCity,0,Middlesbrough,1
20201020,England Championship,Millwall,2,Luton,0
20201020,England Championship,Coventry,1,Swansea,1
20201020,England Championship,Norwich,1,Birmingham,0
20201020,England Championship,NottmForest,1,Rotherham,1
20201020,England League 1,Hull,1,AFCWimbledon,0
20201020,England League 1,AccringtonStanley,1,FleetwoodTown,0
20201020,England League 1,Blackpool,0,Charlton,1
20201020,Scotland Premiership,Aberdeen,4,Hamilton,2
20201020,England League 2,Stevenage,0,NewportCounty,1
20201020,England League 2,Oldham,1,Carlisle,1
20201020,England League 2,Tranmere,0,LeytonOrient,1
20201020,England League 2,Barrow,3,Bolton,3
20201020,England League 1,OxfordUtd,3,MiltonKeynesDons,2
20201020,England League 2,CambridgeUtd,3,PortVale,1
20201020,England League 1,Sunderland,1,Crewe,0
20201020,England League 1,Wigan,0,Peterborough,1
20201020,England League 1,Doncaster,4,Ipswich,1
20201020,England League 2,Colchester,1,ForestGreen,0
20201020,England League 2,Exeter,2,CrawleyTown,1
20201020,England League 1,LincolnCity,2,Plymouth,0
20201020,Portugal LigaPro,Chaves,0,Oliveirense,2
20201020,England League 2,Morecambe,1,Mansfield,1
20201020,England League 1,Gillingham,0,Portsmouth,2
20201020,Switzerland Challenge League,SCKriens,5,Grasshoppers,2
20201020,Switzerland Challenge League,FCThun,0,Winterthur,1
20201020,Switzerland Challenge League,FCStadeLsOuchy,4,Chiasso,1
20201020,Switzerland Challenge League,NeuchatelXamax,2,Wil,1
20201020,England League 1,Shrewsbury,0,BristolRovers,1
20201020,Germany 3. Liga,Verl,3,Magdeburg,1
20201020,Germany 3. Liga,TurkgucuAtasporMunchen,4,Lubeck,3
20201020,Germany 3. Liga,DynamoDresden,1,FSVZwickau,2
20201020,Germany 3. Liga,WaldhofMannheim,1,HansaRostock,2
20201020,Germany 3. Liga,Uerdingen,0,Wehen,4
20201020,England League 2,Cheltenham,1,Scunthorpe,0
20201020,Germany Regionalliga Southwest,VfRAalen,1,HessenKassel,1
20201020,Germany Regionalliga Southwest,AstoriaWalldorf,2,Homburg,3
20201020,Germany Regionalliga Southwest,FSVFrankfurt,1,Elversberg,5
20201020,Germany Regionalliga Southwest,TSGHoffenheimII,2,Ulm,1
20201020,Germany Regionalliga Southwest,KickersOffenbach,1,FCGiessen,0
20201020,Denmark 1st Division,KoldingIF,2,Hobro,1
20201020,Denmark 1st Division,Esbjerg,0,Hvidovre,2
20201020,Champions League,DynamoKiev,0,Juventus,2
20201020,Champions League,ZenitStPetersburg,1,ClubBrugge,2
20201020,Holland Eerste Divisie,NAC,0,CambuurLeeuwarden,4
20201020,Holland Eerste Divisie,JongPSV,1,NEC,1
20201020,Chile Primera,UnionLaCalera,3,Huachipato,0
20201020,Turkey Lig 1,Eskisehirspor,0,Samsunspor,1
20201020,Finland Ykkonen,MP,2,FCKooTeePee,3
20201020,Finland Ykkonen,SJKII,2,FFJaro,3
20201020,Finland Ykkonen,MuSa,0,VPSVaasa,2
20201020,Finland Kakkonen,SalPa,1,KaaPoKaarina,1
20201020,Germany Regionalliga Southwest,Bahlinger,4,TSVSchottMainz,3
20201020,Bulgaria A PFG,LokomotivPlovdiv,0,ArdaKurdzhali,0
20201020,Chile Primera,MunicipalIquique,2,DeportesLaSerena,0
20201020,Slovenia 2. SNL,Smartno,0,Krka,4
20201020,Turkey Lig 1,Keciorengucu,1,Bandirmaspor,0
20201020,Vietnam V League,DaNang,2,SongLamNgheAn,0
20201020,Vietnam V League,HaiPhong,2,ThanhHoa,0
20201020,Vietnam V League,QuangNam,2,NamDinh,0
20201020,Mexico Liga MX,Leon,3,CFAmerica,2
20201020,Colombia Copa Mustang,Cali,3,SantaFe,2
20201020,USA Major League Soccer,NewEngland,1,Philadelphia,2
20201020,Peru Primera Division,CarlosMannucci,0,SportHuancayo,1
20201022,Spain Segunda Liga,Malaga,1,SportingGijon,0
20201022,Europa League,LudogoretsRazgrad,1,Antwerp,2
20201022,Europa League,MaccabiTelAviv,1,Qarabagh,0
20201022,Europa League,Braga,3,AEKAthens,0
20201022,Europa League,Villarreal,5,Sivasspor,3
20201022,Europa League,Hoffenheim,2,CrvenaZvezda,0
20201022,Europa League,SlovanLiberec,1,Gent,0
20201022,Europa League,Celtic,1,ACMilan,3
20201022,Europa League,SpartaPrague,1,Lille,4
20201022,Europa League,Wolfsberger,1,CSKAMoscow,1
20201022,Europa League,DynamoZagreb,0,Feyenoord,0
20201022,Europa League,Tottenham,3,LASKLinz,0
20201022,Europa League,Leicester,3,ZarjaLugansk,0
20201022,Sweden Superettan,JonkopingSodra,1,GAIS,0
20201022,Sweden Superettan,Brage,0,Ljungskile,1
20201022,United Arab Emirates UFL,AlSharjah,2,AlWahda,1
20201022,Spain Segunda Liga,Mallorca,0,Albacete,0
20201022,Spain Segunda Liga,RealOviedo,0,RayoVallecano,0
20201022,Saudi Arabia Pro League,AlAhliJeddah,1,AlWehda,0
20201022,Europa League,HapoelSheva,3,SlaviaPrague,1
20201022,Europa League,CSKASofia,0,CFRCluj,2
20201022,Europa League,PAOKSalonika,1,OmoniaNicosia,1
20201022,Europa League,Dundalk,1,Molde,2
20201022,Europa League,LechPoznan,2,Benfica,4
20201022,Europa League,PSV,1,Granada,2
20201022,Europa League,StandardLiege,0,Rangers,2
20201022,Europa League,Napoli,0,AZ,1
20201022,Europa League,BayerLeverkusen,6,Nice,2
20201022,Europa League,YoungBoys,1,Roma,2
20201022,Europa League,RapidVienna,1,Arsenal,2
20201022,Europa League,NKRijeka,0,RealSociedad,1
20201022,Denmark 1st Division,SilkeborgIF,1,Viborg,2
20201022,Estonia Esiliiga,ParnuJalgpalliklubi,1,Vaprus,1
20201022,Turkey Lig 1,MenemenBelediyespor,2,Bursaspor,1
20201022,Finland Veikkausliiga,FCInter,3,TPS,0
20201022,Finland Veikkausliiga,SJK,1,FCIlves,3
20201022,Finland Veikkausliiga,FCHonka,2,Lahti,1
20201022,Finland Veikkausliiga,KuPS,2,FCHaka,3
20201022,Saudi Arabia Pro League,AlTaawon,1,AlNassr,0
20201022,Finland Veikkausliiga,HIFK,1,Rops,0
20201022,Jordan Pro League,ShababAlOrdun,2,Sahab,2
20201022,Spain Segunda Liga,Leganes,1,RealZaragoza,0
20201022,Belarus Premier League,DinamoBrest,3,Slutsk,1
20201022,Uzbekistan PRL,Bunyodkor,6,Andijon,2
20201022,Turkey Lig 1,Istanbulspor,2,AkhisarBelediyespor,2
20201022,Saudi Arabia Pro League,AbhaClub,1,AlHilal,1
20201022,Armenia Premier League,Gandzasar,1,LoriVanadzor,0
20201022,Kazakhstan Premier League,Astana,1,Tobol,0
20201022,Uzbekistan PRL,MashALMubarek,1,Qoqon,19122
20201022,Turkey Lig 1,Tuzlaspor,2,Osmanlispor,0
20201022,Kazakhstan Premier League,Ordabasy,3,Zhetysu,1
20201022,Kazakhstan Premier League,Kaisar,2,ShakhterKaragandy,0
20201022,Copa Libertadores,Bolivar,2,ClubGuarani,3
20201022,Copa Libertadores,IndependienteJoseTeran,2,BarcelonaGuayaquil,0
20201022,Copa Libertadores,Flamengo,3,Junior,1
20201022,Copa Libertadores,Palmeiras,5,Tigre,0
20201022,Brazil Serie A,VascodaGama,1,Corinthians,2
20201022,Venezuela Primera,CaraboboFC,0,AtleticoVenezuela,0
20201023,Brazil Serie B,BrasilDePelotas,1,CSAAL,1
20201023,Uruguay Primera Division,CerroLargo,2,Torque,1
20201023,Ecuador Liga Pro,MushucRuna,1,Aucas,4
20201023,Peru Primera Division,DeportivoMunicipal,0,SportHuancayo,0
20201023,Uruguay Primera Division,RiverPlateMontevideo,4,Danubio,0
20201023,Portugal Superliga,Tondela,1,Portimonense,0
20201023,Spain Primera Liga,Elche,2,Valencia,1
20201023,England Premier League,AstonVilla,0,Leeds,3
20201023,Italy Serie B,Empoli,3,Pisa,1
20201023,Holland Eerste Divisie,AlmereCity,2,NAC,0
20201023,Holland Eerste Divisie,CambuurLeeuwarden,3,RodaJC,0
20201023,Holland Eerste Divisie,FCDenBosch,0,ExcelsiorRotterdam,1
20201023,Holland Eerste Divisie,FCEindhoven,3,AZII,0
20201023,Holland Eerste Divisie,DeGraafschap,2,JongPSV,1
20201023,France Ligue 1,Rennes,1,Angers,2
20201023,Belgium Juliper League,Kortrijk,1,Anderlecht,3
20201023,Ireland Premier,DerryCity,2,Shelbourne,0
20201023,Scotland Championship,Arbroath,0,Hearts,1
20201023,England Championship,NottmForest,1,Derby,1
20201023,Italy Serie A,Sassuolo,3,Torino,3
20201023,Northern Ireland Premier League,Crusaders,1,Cliftonville,0
20201023,Germany Bundesliga,VfBStuttgart,1,FCKoln,1
20201023,Poland Ekstraklasa,ZaglebieLubin,1,LechiaGdansk,1
20201023,Romania Liga I,CSUniversitateaCraiova,0,AcademicaClinceni,1
20201023,France National,Boulogne,2,Creteil,2
20201023,France National,Bastia,1,Orleans,1
20201023,France National,BourgPeronnas,1,Concarneau,1
20201023,Switzerland Challenge League,SCKriens,1,FCThun,2
20201023,Belgium Division 2,Deinze,2,Westerlo,2
20201023,Portugal LigaPro,Penafiel,2,Arouca,2
20201023,Uruguay Primera Division,LiverpoolFC,3,Cerro,2
20201023,Turkey Super Lig,Kasimpasa,0,Goztepespor,0
20201023,United Arab Emirates UFL,ShababAlAhliDubai,1,AlAin,1
20201023,Denmark Superliga,Lyngby,0,OdenseBK,3
20201023,Germany Regionalliga Northeast,ViktoriaBerlin,3,Babelsberg,0
20201023,Saudi Arabia Pro League,AlFaisaly,2,AlBaten,1
20201023,Holland Eerste Divisie,MVVMaastricht,1,JongAjax,5
20201023,Holland Eerste Divisie,NEC,2,GoAheadEagles,1
20201023,Holland Eerste Divisie,Telstar,2,HelmondSport,0
20201023,Holland Eerste Divisie,FCVolendam,7,FCDordrecht,1
20201023,Germany 2. Bundesliga,Regensburg,3,Braunschweig,0
20201023,Germany 2. Bundesliga,Nurnberg,1,Karlsruhe,1
20201023,Poland Ekstraklasa,PiastGliwice,2,WislaPlock,2
20201023,Georgia Umaglesi Liga,DinamoTbilisi,3,SaburtaloTbilisi,1
20201023,Croatia 1.HNL,Varazdin,1,NKSlaven,2
20201023,Peru Primera Division,RealGarcilaso,3,Melgar,1
20201023,Saudi Arabia Pro League,AlRaed,2,AlShababRiyadh,2
20201023,Cyprus 1. Division,Paphos,3,Karmiotissa,0
20201023,Romania Liga I,GazMetanMedias,1,Botosani,2
20201023,Saudi Arabia Pro League,AlQadisiyah,2,Dhamk,1
20201023,Uzbekistan PRL,Qizilqum,1,LokomotivTashkent,1
20201023,Croatia 2.HNL,RadnikSesvete,5,HNKOrijent,19194
20201023,Oman League,AlNahda,0,Fanja,1
20201023,Oman League,BahlaClub,7,Mirbat,0
20201023,Oman League,AlRustaq,2,AlNasr,0
20201023,Oman League,Sohar,0,Saham,0
20201023,Oman League,Dhufar,4,Muscat,0
20201023,Oman League,OmanFC,0,AlSeeb,1
20201023,Oman League,AlSuwaiq,0,AlArouba,1
20201023,Uzbekistan PRL,MetallurgBekabad,0,Bukhara,0
20201023,South Korea K League 1,SuwonBluewings,1,SeongnamIlhwaChunma,2
20201023,USA Major League Soccer,Seattle,1,PortlandTimbers,1
20201023,Copa Libertadores,UniversidadCatolica,2,Internacional,1
20201023,Copa Libertadores,Libertad,2,Medellin,4
20201023,Copa Libertadores,BocaJuniors,3,Caracas,0
20201023,Copa Libertadores,Gremio,1,America,1
20201023,Brazil Serie B,Vitoria,1,Guarani,1
20201021,Copa Libertadores,RacingClub,2,EstudiantesMerida,1
20201021,Copa Libertadores,ClubNacional,2,AlianzaLima,0
20201021,Brazil Serie B,SampaioCorrea,1,Confianca,3
20201021,Brazil Serie B,CuiabaEsporteClube,3,Parana,3
20201021,Chile Primera,UnionEspanola,1,Cobresal,0
20201021,Venezuela Primera,GuarosdeLara,0,AcademiaPuertoCabello,0
20201021,Spain Segunda Liga,Almeria,1,FCCartagena,1
20201021,Brazil Serie B,Figueirense,2,CRB,0
20201021,Spain Segunda Liga,Fuenlabrada,0,UDLogrones,0
20201021,Chile Primera,UniversidaddeChile,2,AudaxItaliano,2
20201021,Champions League,Olympiacos,1,Marseille,0
20201021,Champions League,Ajax,0,Liverpool,1
20201021,Champions League,InterMilan,2,BorussiaMonchengladbach,2
20201021,Champions League,BayernMunich,4,AtleticoMadrid,0
20201021,Champions League,Midtjylland,0,Atalanta,4
20201021,Champions League,ManCity,3,FCPorto,1
20201021,England Championship,Cardiff,1,Bournemouth,1
20201021,England Championship,QPR,0,Preston,2
20201021,England Championship,SheffWed,1,Brentford,2
20201021,England Championship,Watford,3,Blackburn,1
20201021,England Championship,Stoke,2,Barnsley,2
20201021,Luxembourg National Division,Wiltz,1,FolaEsch,2
20201021,Luxembourg National Division,Petange,2,VictoriaRosport,0
20201021,Luxembourg National Division,F,91,Dudelange,3
20201021,Luxembourg National Division,UNAStrassen,3,Hostert,2
20201021,Luxembourg National Division,Racing,0,FCRodange,910
20201021,Luxembourg National Division,JeunesseEsch,1,Differdange,4
20201021,Germany Regionalliga West,PreussenMunster,2,Wiedenbruck,1
20201021,Germany Regionalliga West,FortunaKoln,4,Bonner,1
20201021,Germany Regionalliga West,Ahlen,2,WegbergBeeck,2
20201021,Germany Regionalliga West,FCSchalke,04,II,3
20201021,Germany Regionalliga West,Oberhausen,3,Lotte,1
20201021,Germany Regionalliga Southwest,MainzII,2,EintrachtStadtallendorf,0
20201021,Germany Regionalliga Southwest,Steinbach,2,FreiburgII,4
20201021,Germany Regionalliga Southwest,TSGBalingen,2,BayernAlzenau,1
20201021,Denmark 1st Division,Koge,0,Fredericia,1
20201021,Germany 3. Liga,ViktoriaKoln,3,BayernMunichII,2
20201021,Germany 3. Liga,Hallescher,4,Meppen,1
20201021,Germany 3. Liga,Kaiserslautern,1,Ingolstadt,1
20201021,Germany 3. Liga,Unterhaching,0,MSVDuisburg,1
20201021,Spain Segunda Liga,LasPalmas,2,Castellon,1
20201021,Spain Segunda Liga,Lugo,3,Girona,0
20201021,Spain Segunda Liga,Ponferradina,1,Tenerife,0
20201021,Sweden Superettan,AFCEskilstuna,3,Trelleborgs,2
20201021,Germany Regionalliga North,WolfsburgII,1,Rehden,3
20201021,Sweden Superettan,Dalkurd,1,GIFSundsvall,3
20201021,Sweden Superettan,Osters,2,Umea,0
20201021,Sweden Superettan,VasterasSK,2,AkropolisIF,1
20201021,Sweden Superettan,Degerfors,2,Orgryte,0
20201021,Sweden Division 1,Landskrona,1,LindomeGIF,2
20201021,Sweden Division 1,IFKLulea,2,TeamThoren,1
20201021,Sweden Superettan,NorrbyIF,0,Halmstads,2
20201021,Italy Serie B,Lecce,2,Cremonese,2
20201021,Champions League,RealMadrid,2,ShakhtarDonetsk,3
20201021,Champions League,RBSalzburg,2,LokomotivMoscow,2
20201021,Germany Regionalliga North,WerderBremenII,4,Oberneuland,1
20201021,Chile Primera,CoquimboUnido,0,UniversidaddeConcepcion,2
20201021,Jordan Pro League,AlFaysali,1,AlJazeeraJordan,1
20201021,Denmark 1st Division,FremadAmager,5,Helsingor,1
20201021,Germany 2. Bundesliga,Hamburg,3,ErzgebirgeAue,0
20201021,Denmark 1st Division,Skive,1,Vendsyssel,1
20201021,Poland Ekstraklasa,LegiaWarsaw,2,SlaskWroclaw,1
20201021,Turkey Lig 1,Balikesirspor,0,Boluspor,0
20201021,Turkey Lig 1,Altinordu,2,Altay,1
20201021,Finland Ykkonen,ACKajaani,10,MyPa,2
20201021,Holland Eredivisie,RKCWaalwijk,1,FCZwolle,1
20201021,Estonia Meistriliiga,JKTransNarva,1,FloraTallinn,2
20201021,Spain Segunda Liga,Espanyol,2,Mirandes,0
20201021,Greece Etniki Katigoria,ApollonSmirnis,1,PASGiannina,2
20201021,Chile Primera,SantiagoWanderers,2,Antofagasta,1
20201021,Jordan Pro League,AlSareeh,1,AlWihdat,2
20201021,Cyprus 1. Division,DoxaKatokopias,2,NeaSalamina,0
20201021,Turkey Lig 1,AdanaDemirspor,4,Umraniyespor,2
20201021,Uzbekistan PRL,Nasaf,2,Olmaliq,0
20201021,Belarus Premier League,Minsk,2,SlaviaMozyr,1
20201021,Uzbekistan PRL,Pakhtakor,2,Sogdiyona,0
20201021,Japan J2 League,TochigiSC,4,FCRyukyu,1
20201021,Japan J-League,YokohamaFMarinos,2,NagoyaGrampusEight,1
20201021,Japan J-League,ShonanBellmare,0,SaganTosu,0
20201021,Turkey Lig 1,Giresunspor,4,Adanaspor,3
20201021,Japan J2 League,Niigata,1,FagianoOkayama,1
20201021,Japan J2 League,TokyoVerdy,0,JubiloIwata,0
20201021,Japan J2 League,RenofaYamaguchi,0,TokushimaVortis,3
20201021,Japan J2 League,MitoHollyhock,1,MontedioYamagata,1
20201021,Japan J2 League,JEFUnitedChiba,2,ZwiegenKanazawa,0
20201021,Japan J2 League,MachidaZelvia,0,AvispaFukuoka,0
20201021,Japan J2 League,MatsumotoYamaga,1,OmiyaArdija,1
20201021,Japan J2 League,ThespaKusatsu,1,VentforetKofu,0
20201021,Japan J2 League,KyotoPurpleSanga,1,GiravanzKitakyushu,0
20201021,Japan J-League,VisselKobe,1,KashimaAntlers,3
20201021,Kazakhstan Premier League,Kyzylzhar,1,Taraz,0
20201021,Copa Libertadores,SaoPaulo,5,DeportivoBinacional,1
20201021,Copa Libertadores,ColoColo,0,JorgeWilstermann,1
20201021,Copa Libertadores,Penarol,3,AtleticoParanaense,2
20201021,Copa Libertadores,RiverPlate,3,LDUdeQuito,0
20201021,Brazil Serie B,PontePreta,0,Chapecoense,5
20201021,Brazil Serie B,Operario,0,Cruzeiro,1
20201021,USA Major League Soccer,Nashville,3,Dallas,0
20201021,Venezuela Primera,MinerosdeGuayana,3,Yaracuyanos,1
20201010,Brazil Serie A,Palmeiras,0,SaoPaulo,2
20201010,Brazil Serie A,Coritiba,0,FortalezaCE,0
20201010,USA Major League Soccer,AtlantaUnited,0,NewYorkRedBulls,1
20201010,Brazil Serie B,CSAAL,4,Parana,0
20201010,Chile Primera,UniversidadCatolica,1,UniversidaddeConcepcion,1
20201010,USA Major League Soccer,InterMiami,1,Houston,0
20201010,Colombia Copa Mustang,Pereira,1,Envigado,1
20201010,Peru Primera Division,Universitario,1,DeportivoBinacional,1
20201010,Peru Primera Division,AtleticoGrau,1,RealGarcilaso,1
20201010,Brazil Serie A,VascodaGama,1,Flamengo,2
20201010,Brazil Serie B,Guarani,3,CRB,1
20201010,Brazil Serie B,Vitoria,1,Avai,2
20201010,Holland Eerste Divisie,Telstar,1,TOPOss,1
20201010,Colombia Copa Mustang,LaEquidad,2,OnceCaldas,0
20201010,Chile Primera,EvertonVinadelMar,2,SantiagoWanderers,2
20201010,UEFA Nations League,Andorra,0,Malta,0
20201010,UEFA Nations League,Spain,1,Switzerland,0
20201010,UEFA Nations League,Ukraine,1,Germany,2
20201010,Peru Primera Division,AcademiaCantolao,1,AlianzaLima,0
20201010,Egypt Premier League,ElGaish,1,MisrLelMakasa,0
20201010,Morocco GNF 1,KhemisZemamra,1,RajaBeniMellal,1
20201010,Morocco GNF 1,MaghribTetouan,2,Khouribga,1
20201010,Slovenia 2. SNL,Brezice,2,Beltinci,1
20201010,Slovenia 2. SNL,RudarVelenje,3,DravaPtuj,3
20201010,Holland Eerste Divisie,AlmereCity,2,RodaJC,1
20201010,Spain Segunda Liga,Tenerife,1,RayoVallecano,0
20201010,Jordan Pro League,AlSalt,0,AlAqaba,0
20201010,Chile Primera,Huachipato,0,Antofagasta,0
20201010,England Conference,DagenhamandRedbridge,1,Wealdstone,0
20201010,Wales Premier League,BalaTown,5,AberystwythTown,2
20201010,UEFA Nations League,Liechtenstein,0,Gibraltar,1
20201010,Peru Primera Division,DeportivoSanMartin,1,SportBoys,1
20201010,Ireland Premier,Waterford,0,Shelbourne,1
20201010,Slovenia 2. SNL,Triglav,4,BrdaDobrovo,2
20201010,UEFA Nations League,FaroeIslands,1,Latvia,1
20201010,Morocco GNF 1,RapideOuedZem,5,IttihadTanger,3
20201010,Uruguay Primera Division,Progreso,1,RiverPlateMontevideo,2
20201010,Sweden Superettan,Dalkurd,2,Ljungskile,0
20201010,Sweden Superettan,GAIS,1,Halmstads,3
20201010,Sweden Superettan,Brage,0,Degerfors,0
20201010,Holland Eerste Divisie,MVVMaastricht,0,GoAheadEagles,2
20201010,Ireland Division 1,ShamrockB,0,Bray,2
20201010,Finland Ykkonen,MyPa,2,IFGnistan,4
20201010,Brazil Serie B,JuventudeRS,1,BrasilDePelotas,2
20201010,England League 1,AccringtonStanley,2,Rochdale,1
20201010,England League 1,Crewe,3,Wigan,0
20201010,Scottish League Cup,EdinburghCity,2,Stenhousemuir,2
20201010,Scottish League Cup,Livingston,2,Alloa,1
20201010,Scottish League Cup,Partick,2,QueensPark,0
20201010,Scottish League Cup,QueenofSouth,2,StMirren,2
20201010,Scottish League Cup,Hamilton,2,Ayr,1
20201010,Scottish League Cup,AnnanAthletic,1,Stranraer,1
20201010,Scottish League Cup,Clyde,3,Dumbarton,2
20201010,Scottish League Cup,Elgin,2,Stirling,0
20201010,Scottish League Cup,Arbroath,3,Montrose,1
20201010,Scottish League Cup,DundeeUtd,0,Peterhead,1
20201010,Scottish League Cup,StJohnstone,7,Brechin,0
20201010,Scottish League Cup,Cowdenbeath,0,Hearts,1
20201010,Scottish League Cup,Raith,2,EastFife,1
20201010,Scottish League Cup,BroraRangers,0,Dundee,2
20201010,England League 1,LincolnCity,1,BristolRovers,2
20201010,England League 1,Northampton,0,Peterborough,2
20201010,England League 1,Plymouth,2,BurtonAlbion,0
20201010,England League 1,Portsmouth,2,MiltonKeynesDons,1
20201010,England League 1,Swindon,0,AFCWimbledon,1
20201010,England League 1,Blackpool,1,Ipswich,4
20201010,England League 2,Barrow,1,LeytonOrient,1
20201010,England League 2,Bolton,0,Grimsby,0
20201010,England League 2,CambridgeUtd,2,NewportCounty,1
20201010,England League 2,Cheltenham,2,CrawleyTown,0
20201010,England League 2,Mansfield,0,Stevenage,0
20201010,England League 2,Oldham,2,Morecambe,3
20201010,England League 2,PortVale,0,Carlisle,1
20201010,England League 2,SalfordCity,2,Tranmere,2
20201010,England League 2,Scunthorpe,1,ForestGreen,4
20201010,England League 2,Southend,2,Exeter,2
20201010,England League 2,Walsall,1,Colchester,1
20201010,Spain Segunda Liga,Espanyol,1,Alcorcon,0
20201010,Spain Segunda Liga,UDLogrones,1,Almeria,0
20201010,England Conference,BorehamWood,0,Halifax,0
20201010,England Conference,Bromley,1,Torquay,2
20201010,England Conference,Eastleigh,1,Altrincham,1
20201010,England Conference,MaidenheadUtd,0,Hartlepool,4
20201010,England Conference,NottsCounty,4,Barnet,2
20201010,England Conference,SolihullMoors,5,KingsLynn,0
20201010,England Conference,Weymouth,0,SuttonUtd,1
20201010,England Conference,Yeovil,0,Wrexham,1
20201010,England Conference,Chesterfield,4,Woking,0
20201010,England Conference,Stockport,3,DoverAthletic,0
20201010,England Conference North,AlfretonTown,1,SpennymoorTown,1
20201010,England Conference North,BlythSpartans,1,TelfordUtd,1
20201010,England Conference North,BrackleyTown,2,CurzonAshton,2
20201010,England Conference North,Chester,3,Leamington,2
20201010,England Conference North,Chorley,1,GloucesterCity,2
20201010,England Conference North,Darlington,1,Kidderminster,3
20201010,England Conference North,FarsleyCeltic,1,York,1
20201010,England Conference North,Gateshead,0,Fylde,1
20201010,England Conference South,EbbsfleetUtd,1,DulwichHamlet,1
20201010,England Conference South,Bath,2,BillericayTown,0
20201010,England Conference South,ChelmsfordCity,1,OxfordCity,1
20201010,England Conference South,ChippenhamTown,1,BraintreeTown,0
20201010,England Conference South,ConcordRangers,1,StAlbansCity,1
20201010,England Conference South,DorkingWanderers,3,SloughTown,1
20201010,England Conference South,HamptonandRichmond,0,Dartford,0
20201010,England Conference South,HavantandWaterlooville,2,MaidstoneUtd,2
20201010,England Conference South,HemelHempstead,1,EastbourneBorough,4
20201010,England Conference South,TonbridgeAngels,0,HungerfordTown,2
20201010,Morocco GNF 1,AthleticYoussoufia,1,DifaaHassaniJdidi,0
20201010,Scottish League Cup,BroraRangers,0,Dundee,2
20201010,Scottish League Cup,EdinburghCity,2,Stenhousemuir,2
20201010,Scottish League Cup,AnnanAthletic,1,Stranraer,1
20201010,Scottish League Cup,Elgin,2,Stirling,0
20201010,Scottish League Cup,Cowdenbeath,0,Hearts,1
20201010,Scottish League Cup,Hamilton,2,Ayr,1
20201010,Scottish League Cup,QueenofSouth,2,StMirren,2
20201010,Scottish League Cup,Arbroath,3,Montrose,1
20201010,Scottish League Cup,Clyde,3,Dumbarton,2
20201010,Scottish League Cup,Raith,2,EastFife,1
20201010,Scottish League Cup,Partick,2,QueensPark,0
20201010,Scottish League Cup,Livingston,2,Alloa,1
20201010,Scottish League Cup,DundeeUtd,0,Peterhead,1
20201010,Scottish League Cup,StJohnstone,7,Brechin,0
20201010,Chile Primera,MunicipalIquique,2,AudaxItaliano,1
20201010,Wales Premier League,CardiffMetropolitanUniversity,1,ConnahsQuay,2
20201010,Wales Premier League,Newtown,1,BarryTown,1
20201010,Wales Premier League,Penybont,0,TheNewSaints,4
20201010,Wales Premier League,FlintTown,0,Haverfordwest,2
20201010,Slovenia 2. SNL,Bilje,0,Krsko,0
20201010,Germany Regionalliga West,FCSchalke,04,II,1
20201010,Norway 1. Division,Jerv,4,RaufossIL,2
20201010,Slovenia 2. SNL,RoltekDob,3,Fuzinar,2
20201010,Slovenia 2. SNL,Jadran,3,Primorje,0
20201010,Sweden Superettan,Umea,1,JonkopingSodra,2
20201010,UEFA Nations League,Luxembourg,2,Cyprus,0
20201010,UEFA Nations League,Montenegro,2,Azerbaijan,0
20201010,Serbia Prva Liga,RadnickiPirot,2,Zemun,1
20201010,Germany Regionalliga North,HeiderSV,0,HansaLuneburg,0
